,zip,city,price,baths,beds,home_sqft,type,url,year_built,lot_sqft
146,91740,Glendora,849950.0,2.0,3.0,1242.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/178-W-Norgate-St-Glendora-CA-91740/21641760_zpid/,1962.0,7758.0
147,91741,Glendora,2490000.0,5.0,5.0,4562.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/219-Morgan-Ranch-Rd-Glendora-CA-91741/21648048_zpid/,1987.0,22322.0
148,91741,Glendora,179900.0,2.0,2.0,1500.0,MANUFACTURED,https://www.zillow.com/homedetails/208-S-Barranca-Ave-SPACE-17-Glendora-CA-91741/136707033_zpid/,1970.0,1500.0
149,91740,Glendora,1398000.0,3.0,5.0,3352.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/663-Foxbrook-Dr-Glendora-CA-91740/21642278_zpid/,1965.0,13908.999999999996
150,91741,Glendora,9495000.0,6.0,6.0,8863.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/658-Oakhill-Dr-Glendora-CA-91741/250225816_zpid/,2020.0,47746.116
151,91740,Glendora,799000.0,2.0,4.0,1430.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1244-York-Ave-Glendora-CA-91740/21640516_zpid/,1961.0,7697.0
152,91741,Glendora,1700000.0,4.0,5.0,3293.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2273-Shady-Oaks-Rd-Glendora-CA-91741/60116054_zpid/,2002.0,9234.0
153,91740,Glendora,695000.0,2.0,3.0,1154.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/722-W-Galatea-St-Glendora-CA-91740/21635815_zpid/,1955.0,5973.0
154,91741,Glendora,950000.0,1.0,2.0,864.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/947-N-Glendora-Ave-Glendora-CA-91741/21637719_zpid/,1922.0,225013.53600000002
155,91741,Glendora,1175000.0,3.0,4.0,2042.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/746-Prima-Vera-Rd-Glendora-CA-91741/21643583_zpid/,1963.0,11628.999999999998
156,91741,Glendora,1598000.0,3.0,4.0,2996.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2239-Swiftwater-Way-Glendora-CA-91741/59893794_zpid/,2003.0,9356.0
157,91740,Glendora,715000.0,2.0,2.0,1290.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/915-Shady-Ln-Glendora-CA-91740/21640597_zpid/,1987.0,4517.0
158,91741,Glendora,1200000.0,3.0,3.0,2700.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/425-Fern-Dell-Pl-Glendora-CA-91741/21648155_zpid/,1965.0,12980.88
159,91741,Glendora,799000.0,1.0,3.0,1349.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/146-S-Loraine-Ave-Glendora-CA-91741/21646387_zpid/,1953.0,9817.0
160,91741,Glendora,1374888.0,4.0,4.0,2900.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/453-N-Glendora-Ave-Glendora-CA-91741/79805396_zpid/,2006.0,7500.0
161,91741,Glendora,1100000.0,2.0,3.0,1992.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/809-E-Foothill-Blvd-Glendora-CA-91741/21644182_zpid/,1990.0,9711.0
162,91740,Glendora,214950.0,2.0,2.0,1100.0,MANUFACTURED,https://www.zillow.com/homedetails/732-E-Route-66-25-Glendora-CA-91740/2057090060_zpid/,2023.0,1100.0
163,91740,Glendora,685000.0,3.0,3.0,1860.0,TOWNHOUSE,https://www.zillow.com/homedetails/984-S-Glendora-Ave-Glendora-CA-91740/21642254_zpid/,1989.0,1860.0
164,91740,Glendora,2475000.0,4.0,4.0,4828.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1000-Sunflower-Ave-Glendora-CA-91740/63094351_zpid/,2011.0,158166.36
165,91740,Glendora,735000.0,2.0,3.0,1185.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1250-S-Stephora-Ave-Glendora-CA-91740/21640370_zpid/,1954.0,20086.0
166,91741,Glendora,949000.0,2.0,3.0,1499.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/844-E-Northridge-Ave-Glendora-CA-91741/21643691_zpid/,1965.0,9646.0
167,91741,Glendora,900000.0,2.0,4.0,1637.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/951-E-Ada-Ave-Glendora-CA-91741/21644401_zpid/,1955.0,10787.0
168,91740,Glendora,769000.0,2.0,4.0,1834.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/839-W-Galatea-St-Glendora-CA-91740/21636127_zpid/,1955.0,5970.0
169,91740,Glendora,730000.0,3.0,3.0,1633.0,CONDO,https://www.zillow.com/homedetails/1365-Bonnie-Cove-Ave-Glendora-CA-91740/244500187_zpid/,2016.0,1633.0
170,91741,Glendora,1600000.0,4.0,8.0,3600.0,MULTI_FAMILY,https://www.zillow.com/homedetails/409-E-Lemon-Ave-Glendora-CA-91741/21639272_zpid/,1962.0,15819.000000000002
171,91741,Glendora,1299999.0,3.0,4.0,2124.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1123-W-Sierra-Madre-Ave-Glendora-CA-91741/21658149_zpid/,1962.0,22496.999999999996
172,91740,Glendora,810000.0,2.0,3.0,1264.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1622-Windsor-Pl-Glendora-CA-91740/21641368_zpid/,1958.0,10998.0
173,91741,Glendora,2490000.0,6.0,6.0,6113.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/135-Edgemont-Pl-Glendora-CA-91741/21648135_zpid/,1981.0,70636.896
174,91740,Glendora,1190000.0,3.0,4.0,2204.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1140-E-Juanita-Ave-Glendora-CA-91740/21645541_zpid/,1949.0,13846.000000000002
175,91741,Glendora,899999.0,2.0,3.0,1360.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1102-E-Foothill-Blvd-Glendora-CA-91741/21646381_zpid/,1953.0,10114.0
176,91741,Glendora,819000.0,4.0,3.0,1870.0,TOWNHOUSE,https://www.zillow.com/homedetails/623-W-Foothill-Blvd-UNIT-39-Glendora-CA-91741/244501467_zpid/,2017.0,1870.0
177,91741,Glendora,1100000.0,1.0,2.0,768.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/981-Glencoe-Heights-Dr-Glendora-CA-91741/21638137_zpid/,1920.0,38084.0
178,91702,Azusa,710000.0,4.0,4.0,1846.0,TOWNHOUSE,https://www.zillow.com/homedetails/315-N-Edenfield-Ave-Azusa-CA-91702/302794768_zpid/,2017.0,1846.0
179,91773,San Dimas,3370000.0,5.0,4.0,4715.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1625-Brasada-Ln-San-Dimas-CA-91773/2068447902_zpid/,2023.0,21780.0
180,91702,Azusa,179900.0,2.0,2.0,1000.0,MANUFACTURED,https://www.zillow.com/homedetails/1081-W-Arrow-Hwy-SPACE-13-Azusa-CA-91702/136706538_zpid/,2020.0,1000.0
181,91702,Azusa,590000.0,1.0,1.0,492.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/666-W-Duell-St-Azusa-CA-91702/21628669_zpid/,1947.0,13260.000000000002
182,91702,Azusa,510000.0,2.0,2.0,1007.0,CONDO,https://www.zillow.com/homedetails/209-Evergreen-Ct-69-Azusa-CA-91702/2056085329_zpid/,1987.0,1007.0
183,91702,Azusa,418000.0,1.0,2.0,771.0,CONDO,https://www.zillow.com/homedetails/1123-W-Sierra-Madre-Ave-APT-4-Azusa-CA-91702/21629313_zpid/,1977.0,771.0
184,91702,Azusa,639900.0,3.0,3.0,1642.0,CONDO,https://www.zillow.com/homedetails/321-N-Edenfield-Ave-Azusa-CA-91702/302795350_zpid/,2017.0,1642.0
185,91702,Azusa,695000.0,2.0,4.0,1951.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/215-E-Sierra-Madre-Ave-Azusa-CA-91702/21658222_zpid/,1957.0,30737.000000000004
186,91702,Azusa,698888.0,2.0,3.0,1254.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/18838-E-Armstead-St-Azusa-CA-91702/21635145_zpid/,1956.0,6846.0
187,91702,Azusa,1470000.0,4.0,4.0,3771.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/671-E-Tangerine-St-Azusa-CA-91702/124263409_zpid/,2016.0,5882.0
188,91702,Azusa,109000.0,1.0,2.0,880.0,MANUFACTURED,https://www.zillow.com/homedetails/840-E-Foothill-Blvd-SPACE-38-Azusa-CA-91702/136706734_zpid/,1976.0,880.0
189,91702,Azusa,699900.0,4.0,4.0,1685.0,TOWNHOUSE,https://www.zillow.com/homedetails/327-N-Edenfield-Ave-Azusa-CA-91702/302795388_zpid/,2017.0,1685.0
190,91702,Azusa,635000.0,1.0,3.0,1198.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/232-N-Virginia-Ave-Azusa-CA-91702/21628544_zpid/,1953.0,5867.0
191,91702,Azusa,488800.0,1.0,2.0,910.0,CONDO,https://www.zillow.com/homedetails/777-S-Citrus-Ave-APT-239-Azusa-CA-91702/79800616_zpid/,1988.0,910.0
192,91702,Azusa,823000.0,2.0,4.0,1284.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/931-E-Gaillard-St-Azusa-CA-91702/21634856_zpid/,1955.0,6856.0
193,91702,Azusa,130000.0,2.0,3.0,960.0,MANUFACTURED,https://www.zillow.com/homedetails/830-S-Azusa-Ave-TRAILER-57-Azusa-CA-91702/136706712_zpid/,2002.0,960.0
194,91702,Azusa,945000.0,3.0,3.0,2679.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/910-N-Cornejo-Way-Azusa-CA-91702/95581795_zpid/,2012.0,3109.0
195,91702,Azusa,849900.0,2.0,3.0,1223.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1317-N-Alameda-Ave-Azusa-CA-91702/21624647_zpid/,1963.0,10303.0
196,91702,Azusa,1350000.0,5.0,4.0,3597.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/652-E-Desert-Willow-Rd-Azusa-CA-91702/244498563_zpid/,2016.0,6541.0
197,91702,Azusa,1148000.0,3.0,4.0,2658.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/681-E-Lemon-Swirl-Dr-Azusa-CA-91702/95591170_zpid/,2011.0,5335.0
198,91702,Azusa,1490000.0,4.0,4.0,3244.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/830-E-McKeller-Ct-Azusa-CA-91702/122726700_zpid/,2014.0,6673.0
199,91702,Azusa,758000.0,2.0,4.0,1800.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/5657-N-Rockvale-Ave-Azusa-CA-91702/21632783_zpid/,1954.0,6060.0
200,91702,Azusa,630000.0,1.0,3.0,1180.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/5521-N-Edenfield-Ave-Azusa-CA-91702/21631859_zpid/,1955.0,5837.0
201,91702,Azusa,624900.0,3.0,2.0,1216.0,CONDO,https://www.zillow.com/homedetails/842-Iris-Way-UNIT-B-Azusa-CA-91702/325797335_zpid/,2018.0,1216.0
202,91702,Azusa,958000.0,4.0,4.0,2369.0,CONDO,https://www.zillow.com/homedetails/661-E-Lavender-Way-Azusa-CA-91702/302686930_zpid/,2007.0,2369.0
203,91702,Azusa,1440000.0,6.0,4.0,2870.0,MULTI_FAMILY,https://www.zillow.com/homedetails/316-N-Dalton-Ave-Azusa-CA-91702/21626509_zpid/,1962.0,7450.0
204,91702,Azusa,1175000.0,4.0,6.0,3554.0,MULTI_FAMILY,https://www.zillow.com/homedetails/603-N-Rockvale-Ave-Azusa-CA-91702/21626862_zpid/,1963.0,7419.0
205,91702,Azusa,1920000.0,8.0,8.0,5182.0,MULTI_FAMILY,https://www.zillow.com/homedetails/619-N-Rockvale-Ave-Azusa-CA-91702/21626861_zpid/,1963.0,13280.999999999998
206,91773,San Dimas,970000.0,2.0,3.0,2017.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/881-Deerflats-Dr-San-Dimas-CA-91773/21651381_zpid/,1964.0,9452.0
207,91773,San Dimas,225000.0,2.0,3.0,1600.0,MANUFACTURED,https://www.zillow.com/homedetails/1245-W-Cienega-Ave-SPACE-122-San-Dimas-CA-91773/136704657_zpid/,2004.0,1600.0
208,91773,San Dimas,170000.0,2.0,2.0,1200.0,MANUFACTURED,https://www.zillow.com/homedetails/1630-W-Covina-Blvd-SPACE-73-San-Dimas-CA-91773/136705515_zpid/,1997.0,1200.0
209,91740,Glendora,1598888.0,4.0,6.0,3907.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/937-W-Gladstone-St-Glendora-CA-91740/2080810761_zpid/,2023.0,20229.999999999996
210,91773,San Dimas,599800.0,2.0,3.0,1076.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/411-Heatherglen-Ln-San-Dimas-CA-91773/21649618_zpid/,1978.0,2144.0
211,91773,San Dimas,630000.0,3.0,3.0,1240.0,CONDO,https://www.zillow.com/homedetails/1296-Tarryglen-Ln-San-Dimas-CA-91773/21649518_zpid/,1974.0,1240.0
212,91773,San Dimas,4800000.0,6.0,5.0,6135.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1507-Country-Point-Ln-San-Dimas-CA-91773/2078859359_zpid/,2025.0,43124.4
213,91773,San Dimas,799900.0,2.0,3.0,1206.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/135-E-1st-St-San-Dimas-CA-91773/21530783_zpid/,1907.0,7126.416
214,91773,San Dimas,1499000.0,3.0,4.0,2980.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/526-Calle-Santa-Barbara-San-Dimas-CA-91773/63094029_zpid/,1987.0,20037.0
215,91773,San Dimas,350000.0,2.0,2.0,1534.0,MANUFACTURED,https://www.zillow.com/homedetails/1245-W-Cienega-Ave-SPC-141-San-Dimas-CA-91773/336478339_zpid/,2019.0,1534.0
216,91773,San Dimas,749888.0,2.0,3.0,1202.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/327-W-Nubia-St-San-Dimas-CA-91773/21530310_zpid/,1956.0,6698.0
217,91773,San Dimas,974000.0,2.0,4.0,1840.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1916-Grasscreek-Dr-San-Dimas-CA-91773/21651839_zpid/,1964.0,9144.0
218,91773,San Dimas,1049999.0,3.0,5.0,2800.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/336-W-Allen-Ave-San-Dimas-CA-91773/21532919_zpid/,1956.0,8101.0
219,91773,San Dimas,599000.0,3.0,3.0,1452.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/762-Knollwood-Ln-San-Dimas-CA-91773/21527369_zpid/,1978.0,1401.0
220,91773,San Dimas,569000.0,3.0,2.0,1320.0,TOWNHOUSE,https://www.zillow.com/homedetails/230-Teague-Dr-San-Dimas-CA-91773/21527943_zpid/,1981.0,1320.0
221,91773,San Dimas,999950.0,3.0,5.0,2174.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1305-Paseo-Nogales-San-Dimas-CA-91773/21533602_zpid/,1968.0,11229.0
222,91773,San Dimas,220000.0,3.0,4.0,1623.0,MANUFACTURED,https://www.zillow.com/homedetails/1635-W-Covina-Blvd-103-San-Dimas-CA-91773/2057178601_zpid/,1963.0,1623.0
223,91773,San Dimas,1200000.0,2.0,3.0,2371.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1397-N-Shirlmar-Ave-San-Dimas-CA-91773/21651334_zpid/,1956.0,29493.0
224,91773,San Dimas,530000.0,3.0,3.0,1496.0,CONDO,https://www.zillow.com/homedetails/610-Briarwood-Ln-San-Dimas-CA-91773/21527573_zpid/,1978.0,1496.0
225,91773,San Dimas,749999.0,2.0,3.0,1482.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/105-W-Alford-St-San-Dimas-CA-91773/21649169_zpid/,1957.0,6534.0
226,91773,San Dimas,1450000.0,4.0,7.0,3611.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1136-Cherokee-Ct-San-Dimas-CA-91773/21649377_zpid/,1993.0,21482.0
227,91773,San Dimas,1150000.0,3.0,4.0,1828.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/805-Sheffield-Ct-San-Dimas-CA-91773/21529678_zpid/,1979.0,7544.0
228,91773,San Dimas,175000.0,2.0,3.0,1248.0,MANUFACTURED,https://www.zillow.com/homedetails/801-W-Covina-Blvd-SPACE-25-San-Dimas-CA-91773/136704752_zpid/,1989.0,1248.0
229,91773,San Dimas,615000.0,3.0,3.0,1452.0,TOWNHOUSE,https://www.zillow.com/homedetails/708-Knollwood-Ln-San-Dimas-CA-91773/21527414_zpid/,1978.0,1452.0
230,91773,San Dimas,1271000.0,3.0,3.0,2486.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/539-W-Gladstone-St-San-Dimas-CA-91773/21532973_zpid/,1996.0,15965.999999999998
231,91773,San Dimas,165900.0,2.0,3.0,880.0,MANUFACTURED,https://www.zillow.com/homedetails/1635-W-Covina-Blvd-SPACE-66-San-Dimas-CA-91773/136705303_zpid/,2000.0,880.0
232,91773,San Dimas,109000.0,2.0,2.0,1344.0,MANUFACTURED,https://www.zillow.com/homedetails/1245-W-Cienega-Ave-SPACE-132-San-Dimas-CA-91773/136704663_zpid/,1971.0,1344.0
233,91773,San Dimas,195000.0,2.0,2.0,1056.0,MANUFACTURED,https://www.zillow.com/homedetails/801-W-Covina-Blvd-SPACE-7-San-Dimas-CA-91773/136704736_zpid/,2018.0,1056.0
234,91773,San Dimas,680000.0,1.0,0.0,575.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/127-Ashvale-Dr-San-Dimas-CA-91773/21649219_zpid/,1951.0,15245.999999999998
235,91773,San Dimas,1050000.0,2.0,3.0,1692.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1703-Avenida-Entrada-San-Dimas-CA-91773/21534055_zpid/,1974.0,9227.0
236,91773,San Dimas,3400000.0,7.0,4.0,6640.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1391-Manchester-Rd-San-Dimas-CA-91773/21545914_zpid/,2003.0,35423.0
237,91773,San Dimas,1198000.0,3.0,3.0,2040.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1444-Caballo-Ranch-Rd-San-Dimas-CA-91773/21656706_zpid/,1964.0,19263.999999999996
238,91773,San Dimas,998000.0,3.0,4.0,2100.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/838-Windermere-Rd-San-Dimas-CA-91773/21529490_zpid/,1976.0,4975.0
239,91773,San Dimas,842000.0,2.0,3.0,1708.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1139-Stratford-Ln-San-Dimas-CA-91773/21529034_zpid/,1978.0,12908.999999999996
240,91773,San Dimas,139000.0,2.0,2.0,1240.0,MANUFACTURED,https://www.zillow.com/homedetails/1245-W-Cienega-Ave-162-San-Dimas-CA-91773/2061797421_zpid/,1971.0,1240.0
241,91773,San Dimas,3650000.0,6.0,5.0,6261.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1517-Country-Point-Ln-San-Dimas-CA-91773/2056519002_zpid/,2023.0,26262.0
242,91773,San Dimas,2990000.0,5.0,4.0,4476.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1641-Brasada-Ln-San-Dimas-CA-91773/2056519150_zpid/,2023.0,25311.999999999996
243,91773,San Dimas,4100000.0,6.0,5.0,5937.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1807-Canyon-Oaks-Ln-San-Dimas-CA-91773/2060663383_zpid/,2023.0,28314.0
244,91773,San Dimas,3690000.0,5.0,4.0,4870.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1803-Canyon-Oaks-Ln-San-Dimas-CA-91773/2057133957_zpid/,2023.0,26536.0
245,91773,San Dimas,4120000.0,6.0,5.0,6156.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1815-Canyon-Oaks-Ln-San-Dimas-CA-91773/2060663655_zpid/,2023.0,33105.6
246,91750,La Verne,208888.0,2.0,2.0,1536.0,MANUFACTURED,https://www.zillow.com/homedetails/4095-Fruit-St-SPC-105-La-Verne-CA-91750/2095018052_zpid/,1974.0,1536.0
247,91750,La Verne,1299800.0,3.0,5.0,2795.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/4748-Raymond-Dr-La-Verne-CA-91750/21652294_zpid/,1977.0,10741.0
248,91750,La Verne,868800.0,2.0,4.0,1880.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2914-N-White-Ave-La-Verne-CA-91750/21524398_zpid/,1964.0,7808.0
249,91750,La Verne,999800.0,3.0,4.0,2500.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/4800-Hale-Ave-La-Verne-CA-91750/21650053_zpid/,1965.0,10055.0
250,91750,La Verne,79900.0,2.0,2.0,1248.0,MANUFACTURED,https://www.zillow.com/homedetails/3945-Bradford-St-SPACE-25-La-Verne-CA-91750/136707431_zpid/,1974.0,1248.0
251,91750,La Verne,129000.0,2.0,2.0,1150.0,MANUFACTURED,https://www.zillow.com/homedetails/3620-Moreno-Ave-SPACE-135-La-Verne-CA-91750/2056092443_zpid/,1972.0,1150.0
252,91750,La Verne,858000.0,3.0,5.0,1908.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1769-Harper-Ct-La-Verne-CA-91750/21656750_zpid/,1965.0,10808.0
253,91750,La Verne,1099000.0,3.0,4.0,2239.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/6058-Via-Naranjo-La-Verne-CA-91750/21651060_zpid/,1986.0,7991.0
254,91750,La Verne,289900.0,2.0,3.0,1456.0,MANUFACTURED,https://www.zillow.com/homedetails/3530-Damien-Ave-SPACE-159-La-Verne-CA-91750/136705188_zpid/,2006.0,1456.0
255,91750,La Verne,1125000.0,3.0,4.0,2043.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/6794-Angus-Dr-La-Verne-CA-91750/21657173_zpid/,1987.0,5883.0
256,91750,La Verne,1725000.0,6.0,6.0,4610.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2564-Lunes-La-Verne-CA-91750/21657711_zpid/,1998.0,11896.999999999998
257,91750,La Verne,868000.0,3.0,4.0,1502.0,MULTI_FAMILY,https://www.zillow.com/homedetails/1467-3rd-St-La-Verne-CA-91750/21526848_zpid/,1925.0,7218.0
258,91750,La Verne,289900.0,2.0,3.0,1512.0,MANUFACTURED,https://www.zillow.com/homedetails/3530-Damien-Ave-SPACE-54-La-Verne-CA-91750/136705129_zpid/,2023.0,1512.0
259,91750,La Verne,233000.0,2.0,3.0,1152.0,MANUFACTURED,https://www.zillow.com/homedetails/2717-Arrow-Hwy-SPACE-7-La-Verne-CA-91750/136704391_zpid/,2004.0,1152.0
260,91750,La Verne,125000.0,2.0,2.0,1152.0,MANUFACTURED,https://www.zillow.com/homedetails/4095-Fruit-St-115-La-Verne-CA-91750/2056229948_zpid/,1973.0,1152.0
261,91750,La Verne,215000.0,2.0,3.0,1200.0,MANUFACTURED,https://www.zillow.com/homedetails/3530-Damien-Ave-138-La-Verne-CA-91750/2061809021_zpid/,1967.0,1200.0
262,91750,La Verne,1280000.0,3.0,3.0,2319.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2666-Peacock-Pl-La-Verne-CA-91750/21657433_zpid/,1988.0,7095.0
263,91750,La Verne,2300000.0,6.0,6.0,5023.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/6776-Colina-De-Oro-La-Verne-CA-91750/145645791_zpid/,2016.0,16158.999999999996
264,91750,La Verne,365000.0,2.0,2.0,2108.0,MANUFACTURED,https://www.zillow.com/homedetails/3800-Bradford-St-5-La-Verne-CA-91750/2069987773_zpid/,1977.0,2108.0
265,91750,La Verne,799000.0,3.0,3.0,1854.0,CONDO,https://www.zillow.com/homedetails/1951-Valentine-Cir-La-Verne-CA-91750/122234449_zpid/,2014.0,1854.0
266,91750,La Verne,654990.0,3.0,3.0,1493.0,TOWNHOUSE,https://www.zillow.com/community/verdana/2057117853_zpid/,2023.0,1493.0
267,91750,La Verne,195000.0,2.0,2.0,1440.0,MANUFACTURED,https://www.zillow.com/homedetails/3800-Bradford-St-SPACE-189-La-Verne-CA-91750/136707572_zpid/,1976.0,1440.0
268,91750,La Verne,2850000.0,5.0,5.0,4214.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2709-Saddle-Creek-Ct-La-Verne-CA-91750/119939548_zpid/,2015.0,15210.999999999998
269,91750,La Verne,1074950.0,3.0,3.0,1907.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/6816-Angus-Dr-La-Verne-CA-91750/21657174_zpid/,1987.0,6630.0
270,91750,La Verne,1200000.0,2.0,4.0,1701.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1432-Base-Line-Rd-La-Verne-CA-91750/21650733_zpid/,1977.0,7804.0
271,91750,La Verne,1550000.0,3.0,5.0,3216.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/2136-Durango-Ct-La-Verne-CA-91750/21657245_zpid/,1981.0,21689.0
272,91750,La Verne,178999.0,2.0,2.0,1440.0,MANUFACTURED,https://www.zillow.com/homedetails/4095-Fruit-St-SPACE-829-La-Verne-CA-91750/2059092683_zpid/,1977.0,1440.0
273,91750,La Verne,1699000.0,5.0,5.0,3999.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/3182-Mockingbird-Knls-La-Verne-CA-91750/21657409_zpid/,1988.0,15001.999999999998
274,91750,La Verne,1399000.0,3.0,3.0,2272.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1261-Aldersgate-Dr-La-Verne-CA-91750/21650095_zpid/,1962.0,15050.999999999998
275,91750,La Verne,1080000.0,3.0,4.0,2267.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/4760-Raymond-Dr-La-Verne-CA-91750/21652295_zpid/,1977.0,11436.999999999998
276,91750,La Verne,220000.0,2.0,3.0,1536.0,MANUFACTURED,https://www.zillow.com/homedetails/4095-Fruit-St-882-La-Verne-CA-91750/2056483159_zpid/,1977.0,1536.0
277,91750,La Verne,179500.0,2.0,2.0,1344.0,MANUFACTURED,https://www.zillow.com/homedetails/3800-Bradford-St-SPACE-81-La-Verne-CA-91750/2058049190_zpid/,1977.0,1344.0
278,91750,La Verne,160000.0,2.0,2.0,1440.0,MANUFACTURED,https://www.zillow.com/homedetails/3530-Damien-Ave-SPACE-88-La-Verne-CA-91750/136705150_zpid/,1969.0,1440.0
279,91750,La Verne,995000.0,2.0,3.0,1762.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/6545-Canterwood-Rd-La-Verne-CA-91750/21656717_zpid/,1971.0,9612.0
280,91750,La Verne,1100000.0,3.0,4.0,2302.0,SINGLE_FAMILY,https://www.zillow.com/homedetails/1916-Vinewood-St-La-Verne-CA-91750/21650591_zpid/,1976.0,9728.0
281,91750,La Verne,349000.0,2.0,3.0,1477.0,MANUFACTURED,https://www.zillow.com/homedetails/4095-Fruit-St-521-La-Verne-CA-91750/2057507731_zpid/,2023.0,1477.0
282,91750,La Verne,620251.0,3.0,2.0,1243.0,CONDO,https://www.zillow.com/homedetails/3704-Verdana-Cir-La-Verne-CA-91750/2056258697_zpid/,2023.0,1243.0
283,91750,La Verne,130000.0,2.0,2.0,1440.0,MANUFACTURED,https://www.zillow.com/homedetails/2755-Arrow-Hwy-SPACE-9-La-Verne-CA-91750/136704277_zpid/,1970.0,1440.0
284,91750,La Verne,694990.0,4.0,3.0,1618.0,TOWNHOUSE,https://www.zillow.com/community/verdana/2057117851_zpid/,2023.0,1618.0
285,91750,La Verne,439900.0,2.0,3.0,1566.0,MANUFACTURED,https://www.zillow.com/homedetails/3800-Bradford-St-SPACE-202-La-Verne-CA-91750/2058128635_zpid/,2023.0,1566.0
